,Doc_ID,Name,descriptions,titles,date,source,citations,Location
17956,17956,wassim itani,paper present secern secure enterprise backup recovery system missioncritical relational database servers secern operates database server side secure confidentiality integrity authenticity local onsite remote offsite database backups secures backup data based content sensitivity highly surpasses performance bulk encryption protocols secure socket layer ssl protocol transport layer security tls protocol utilizing customizable policybased security architecture policybased architecture provides efficient optimized security algorithms components makes use relational structure database objects provide flexible multilevel finegrained encryption hashing methodologies secern main contribution resides ability categorize database object records configurable,secern secure enterprise backup recovery system missioncritical relational database servers,2006/11,conference innovations information technology,1,Google Scholar
17957,17957,wassim itani,iiot industrial tier internet things initiative characterized stringent security requirements high sensor fault rates frequent missioncritical software updates work propose design implementation two securityaware protocols node replacements incremental software updates iiot node replacement protocol ensures legitimacy newly added replacement sensors coordinating efficient key management procedure refresh cryptographic keying material without need resourceintensive publickey cryptographic techniques done leveraging private secret sharing protocols relying already established security associations iot gateway neighboring sensor nodes node update protocol supports multicomponent software updates iiot sensors ensures authenticity using probabilistic set,securityaware node replacements incremental updates industrial iot platforms,12/4/2022,conference globecom ieee global communications conference,N/A,Google Scholar
17958,17958,wassim itani,iot concept consisting many components powered different techniques technologies however due computation restrictions encryption algorithms adapted often expense lower data security levels strength maintain data privacy source sink present paper data sketching algorithm utilizes bandwidth providing summary data cloud input data stream goes hashing algorithm produces hexadecimal representation data going sketching algorithm algorithm data categorized corresponding hash cell value updated note also taken arrival time data considered anomalous allow manager take corrective action deduced periodic appearance information successive nature,stccs segmented time controlled countmin sketch,12/7/2020,conference itu kaleidoscope industrydriven digital transformation itu k,N/A,Google Scholar
17959,17959,wassim itani,paper introduces new architecture biomimetic cells different nucleus simple cells presents multi combinational grid inputs weights outputs designers free use hybrid combination cells model required arrangement style leads massive reduction complexity high degrees freedom devising combinations structure length make proposed system unique operational platform generalization virtually computational system transparency presented new cells allows visibility availability information layer moreover new cells present multiple modes arrays functionality allow direct switching multiple modes processing without needing reconfiguration,advanced biomimetic cells architecture parallel operations artificial intelligence,7/3/2019,conference fourth international conference advances computational tools engineering applications actea,N/A,Google Scholar
17960,17960,wassim itani,paper presents viska cloud security service dynamically detecting malicious switching elements software defined networking sdn infrastructures main contributions viska lie utilizing network programming secure probabilistic sketching sdn environments dynamically detect isolate parts data plane experience malicious applying set focused packet probing sketching mechanisms isolated network partitionsviews rather focusing security mechanisms whole physical efficiently analyzing network behavior resulting views recursively partitioning divideandconquer fashion logarithmically reduce problem size order localize abnormalmalicious switching units providing attack categorization module analyzes live ingressegress traffic maliciously detected switch es solely identify specific type attack rather inspecting whole network traffic done traditional intrusion detection systems significantly enhances performance attack detection reduces load controller testbed prototype implementation realized mininet network emulator experimental analysis corroborated convergence property using linear fattree topologies network sizes switches moreover implementation attack categorization module realized achieved accuracy rate different attack types supported,research article network programming probabilistic sketching securing data plane,2018,description paper presents viska cloud security service dynamically detecting malicious switching elements software defined networking sdn infrastructures main contributions viska lie utilizing network programming secure probabilistic sketching sdn environments dynamically detect isolate parts data plane experience malicious applying set focused packet probing sketching mechanisms isolated network partitionsviews rather focusing security mechanisms whole physical efficiently analyzing network behavior resulting views recursively partitioning divideandconquer fashion logarithmically reduce problem size order localize abnormalmalicious switching units providing attack categorization module analyzes live ingressegress traffic maliciously detected switch es solely identify specific type attack rather inspecting whole network traffic done traditional intrusion detection systems significantly enhances performance attack detection reduces load controller testbed prototype implementation realized mininet network emulator experimental analysis corroborated convergence property using linear fattree topologies network sizes switches moreover implementation attack categorization module realized achieved accuracy rate different attack types supported,N/A,Google Scholar
17961,17961,wassim itani,chapter present brief survey latest advancements networkasaservice naas platforms based softwaredefined networking sdn model survey sheds light main advantages network virtualization programmability cloud computing environments led provisioning dynamic flexible secure virtual network services spite great benefits provided network virtualization cloud research still needed tackle plethora technical challenges fields dynamic naas configuration operation chapter paves way better understanding problems hindering naas adoption current cloud architectures represents call action need dynamic naas configuration service tackle problems accordingly chapter proposes design implementation centralized cloud service creating virtual networks vnets sdnbased cloud architectures,ondemand network virtualization provisioning services sdndriven cloud platforms,5/25/2017,journal network service next generation internet,N/A,Google Scholar
17962,17962,wassim itani,paper present ncaas network configuration service centralized cloud service creating virtual networks vnets sdnbased cloud architectures ncaas relieves tenants burdens complexities vnet creation management supporting dynamic provisioning operations based quality service qos pricing privacy reliability energy constraints set tenant ncaas provides unified interface tenants network specifications constraints fed service provisioning algorithms algorithms turn handle negotiation different sdn network service naas providers dynamically apply necessary vnet creation partitioning migration mechanisms ensure satisfaction tenants preferences best knowledge ncaas first centralized cloud service creating managing,ncaas network configuration service sdndriven cloud architectures,4/4/2016,conference proceedings annual acm symposium applied computing,N/A,Google Scholar
17963,17963,wassim itani,paper authors provide detailed overview technical discussion analysis latest research trends securing body sensor networks core work aims identifying resource limitations energy challenges category wireless sensor considering lifecritical applications emergency contexts encompassed body sensor network services studying effect peculiarities design implementation rigorous efficient security algorithms protocols survey discusses main advancements design body sensor network cryptographic services key generation management authentication confidentiality integrity privacy sheds light prominent developments achieved field securing body sensor network data cloud computing architectures elastic virtualization mechanisms employed cloud well lucrative computing storage resources available makes integration body sensor network applications cloud platforms natural choice packed various security privacy challenges work presented paper focuses cloud privacy integrity mechanisms rely tamperproof hardware energyefficient cryptographic data structures proving wellsuited operation untrusted cloud environments paper also examines two crucial design patterns lie crux successful body sensor network deployment represented attaining right balance degree complexity span,wireless body sensor networks security privacy energy efficiency,2016,description paper authors provide detailed overview technical discussion analysis latest research trends securing body sensor networks core work aims identifying resource limitations energy challenges category wireless sensor considering lifecritical applications emergency contexts encompassed body sensor network services studying effect peculiarities design implementation rigorous efficient security algorithms protocols survey discusses main advancements design body sensor network cryptographic services key generation management authentication confidentiality integrity privacy sheds light prominent developments achieved field securing body sensor network data cloud computing architectures elastic virtualization mechanisms employed cloud well lucrative computing storage resources available makes integration body sensor network applications cloud platforms natural choice packed various security privacy challenges work presented paper focuses cloud privacy integrity mechanisms rely tamperproof hardware energyefficient cryptographic data structures proving wellsuited operation untrusted cloud environments paper also examines two crucial design patterns lie crux successful body sensor network deployment represented attaining right balance degree complexity span,N/A,Google Scholar
17964,17964,wassim itani,cloud model inherently invites concerns privacy beyond traditional worries technologies architectures physical boundaries policies legal constraints contribute elevating privacy concerns cloud existing privacy solutions lack comprehensiveness required assure privacy data transit rest cloud data privacy protected external entities also cloud constituents including cloud providers propose research accountable cloud protocol stack alps consists set interdependent protocol building blocks designed layerbased architecture supporting development wide variety privacyaware cloud services applications significance stacked architecture alps allows incremental identification different building blocks across layers clean separation services ease development manageable blocks flexibility evolution propose research build layered cloud computing privacy solution implement test real cloud environments relying mostly variety services available amazon google microsoft cloud infrastructures,alps accountable cloud protocol stack,2014,conference closer,N/A,Google Scholar
17965,17965,wassim itani,despite fast pace technology spreading communication networks growing environments remain challenge communication service providers areas characterized intermittent connectivity long propagation delays high interference connectionoriented communication protocols provide optimal solution limitations increased interest developing delaytolerant networks provide basic means communication without strict demand connectivity network capacity regular mobility patterns communicating nodes possible application delaytolerant networks communication presence oppressive governments paper attempt develop secure delaytolerant network system enables citizens communicate freely environment public communication methods mobile networks internet intercepted used authorities monitor civilian activities proposed system composed several disconnected zones data marshals private key generators normal nodes different zones mobile gateway nodes carry messages zones simulate system using groovenet describe effects different parameters overall performance security,secure cryptographic mechanisms safeguarding citizen communications presence tyranny,2013,description despite fast pace technology spreading communication networks growing environments remain challenge communication service providers areas characterized intermittent connectivity long propagation delays high interference connectionoriented communication protocols provide optimal solution limitations increased interest developing delaytolerant networks provide basic means communication without strict demand connectivity network capacity regular mobility patterns communicating nodes possible application delaytolerant networks communication presence oppressive governments paper attempt develop secure delaytolerant network system enables citizens communicate freely environment public communication methods mobile networks internet intercepted used authorities monitor civilian activities proposed system composed several disconnected zones data marshals private key generators normal nodes different zones mobile gateway nodes carry messages zones simulate system using groovenet describe effects different parameters overall performance securityin order establish communication network need make nodes able communicate mobile network operators example create coverage plans distribute sites way enables subscriber place phone calls location within mobile network challenged,N/A,Google Scholar
17966,17966,wassim itani,cloud computing brought major advancements industry building predecessors namely grid utility computing new evolutionary model witnessing rapid expansion proliferation every day new services adopting cl,challenges solutions security service collaboration cloudby wassim ghassan itani,2012,source theses dissertations projects,N/A,Google Scholar
17967,17967,wassim itani,paper attempt develop secure delaytolerant network system enables citizens communicate freely environment public communication methods mobile networks internet intercepted used authorities monitor civilian activities proposed system composed several disconnected zones data marshals private key generators normal nodes different zones mobile gateway nodes carry messages different zones,secure delaytolerant communications presence oppressive governments,12/11/2011,conference international conference internet technology secured transactions,N/A,Google Scholar
17968,17968,wassim itani,N/A,wassim g itani,2010/1,journal journal dependable trustworthy information systems ijdtis,N/A,Google Scholar
17969,17969,wassim itani,paper presents stride secure framework modeling trustprivacy traddeoffs distributed computing environments stride aims achieving right privacytrust tradeoff among distributed systems entities done establishing set secure mechanisms quantifying privacy loss corresponding trust gain required given network transaction privacytrust quantiication process allows service requestor provider create required trust levels necessary executing transaction minimizing privacy loss incurred moreover stride supports communication anonymity associating communicating entity administrative group way identiication information communicating entities anonymously masked identiication respective groups conidentiality authenticity integrity data communication ensured using appropriate cryptographic mechanisms moreover data sent groups saved dissemination selfdestruction process stride provides contextaware model supporting agents various privacytrust characteristics behaviors system implemented javabased aglets platform,stride,2010,description paper presents stride secure framework modeling trustprivacy traddeoffs distributed computing environments stride aims achieving right privacytrust tradeoff among distributed systems entities done establishing set secure mechanisms quantifying privacy loss corresponding trust gain required given network transaction privacytrust quantiication process allows service requestor provider create required trust levels necessary executing transaction minimizing privacy loss incurred moreover stride supports communication anonymity associating communicating entity administrative group way identiication information communicating entities anonymously masked identiication respective groups conidentiality authenticity integrity data communication ensured using appropriate cryptographic mechanisms moreover data sent groups saved dissemination selfdestruction process stride provides contextaware model supporting agents various privacytrust characteristics behaviors system implemented javabased aglets platform,N/A,Google Scholar
17970,17970,wassim itani,N/A,wireless enterprise applications security design implementation using java tm platform,2003,institution department electrical computer engineering aub,N/A,Google Scholar
17971,17971,wassim itani,security critical issue wireless systems users providers applications running networks wireless applications specific requirements vulnerabilities therefore special concern enterprise,wireless enterprise applications security design implementation using java tm platformby wassim ghassan itani,2003,source theses dissertations projects,N/A,Google Scholar
17972,17972,wassim itani,N/A,article centera centralized trustbased efficient routing protocol authentication wireless sensor networks,N/A,N/A,N/A,Google Scholar
17973,17973,wassim itani,paper presents sparta secure policydriven architecture content distribution storage secure policydriven architecture enterprise applications operating centralized wireless environments sparta supports endtoend client authentication data integrity confidentiality security services provided sparta customized controlled easily configurable security policies specify several securityrelated attributes classify network locallystored data based sensitivity content provide abstraction communication messaging client server addition sparta provides standard application programming interface api conceals great extent complexity security operations programming application sparta designed platformneutral manner implemented wide range wireless clients ranging lowend platforms java mobile editionconnected limited device configuration limitedmemory mobile devices personal java net compact framework pdas server side sparta implemented available enterprise server platforms sample implementation sparta developed clientside java enterprise edition serverside,sparta secure policydriven architecture content distribution storage centralized wireless networks,"this paper presents sparta (secure, policy-driven, architecture for content distribution and storage), a secure, policy-driven architecture for enterprise applications operating in centralized wireless environments. sparta supports end-to-end client authentication, data integrity and confidentiality. the security services provided by sparta are customized and controlled by easily configurable security policies which specify several security-related attributes, classify network and locally-stored data based on sensitivity and content, and provide an abstraction for the communication and messaging between the client and the server. in addition, sparta provides a standard application programming interface (api) that conceals to a great extent the complexity of security operations and programming from the application. sparta was designed in a platform-neutral manner and can be implemented on a wide range of wireless clients ranging from low-end platforms such as the java 2 mobile edition/connected limited device configuration (j2me/cldc) on limited-memory mobile devices to personal java and the. net compact framework on pdas. on the server side, sparta can be implemented on any of the available enterprise server platforms. a sample implementation of sparta was developed for j2me on the client-side and java 2 enterprise edition (j2ee) on the serverside.",scholar articles sparta secure policydriven architecture content distribution storage centralized wireless networkswiaka chehabrelated articles,N/A,Google Scholar
17974,17974,wassim itani,N/A,energyefficient incremental integrity securing storage mobile cloud computing,N/A,N/A,N/A,Google Scholar
17975,17975,wassim itani,meet growing demands cloud services applications sizeable number large scale cloud data centers hosting thousands heterogeneous servers established cloud service providers ever growth establishing cloud data centers accompanied consuming enormous amounts energy thus proposing efficient management approaches reduce energy consumption cloud data centers becomes top priority ensuring scalability cloud computing architecture general main source energy overconsumption data centers due inefficient use physical resources results poor server utilization patterns key aspect utilize physical resources optimally serving cloud user demands paper investigates design implementation virtual machine management strategies energy efficient cloud data centers particularly considers processes virtual machine placement virtual machine consolidation enhancing energy efficiency cloud infrastructures addressing virtual machine placement problem important virtual machine consolidation even important enable continuous reorganization alreadyplaced virtual machines least number physical machines results reducing number active physical machines leveraging live virtual machine migration enabled virtualization concept moreover since virtual machine migration operations consume additional energy frequency vm migrations needs limited controlled well paper,sustainable computing informatics systems,"to meet the growing demands on cloud services and applications, a sizeable number of large scale cloud data centers, hosting thousands of heterogeneous servers, is established by cloud service providers. the ever growth in establishing cloud data centers is accompanied by consuming enormous amounts of energy. thus, proposing efficient management approaches to reduce the energy consumption in cloud data centers becomes a top priority for ensuring the scalability of the cloud computing architecture. in general, the main source of energy overconsumption in today’s data centers is due to the inefficient use of the physical servers’ resources, which results in poor server utilization patterns. so, the key aspect is to utilize the physical resources optimally while serving the cloud user demands. this paper investigates the design and implementation of virtual machine management strategies for energy efficient cloud data centers. particularly, it considers the processes of virtual machine placement and virtual machine consolidation in enhancing the energy efficiency in cloud infrastructures. while addressing the virtual machine placement problem is important, virtual machine consolidation is even more important to enable continuous reorganization of the already-placed virtual machines on the least number of physical machines. this results in reducing the number of active physical machines by leveraging live virtual machine migration enabled by the virtualization concept. moreover, since the virtual machine migration operations consume additional energy, the frequency of vm migrations needs to be limited and controlled as well. the paper …",scholar articles sustainable computing informatics systemsa aldulaimy w itani r zantout zekrirelated articles versions,N/A,Google Scholar
17976,17976,wassim itani,cloud computing plays significant role computing services however growing demand drastically increases energy consumption data centers paper traffic poweraware genetic algorithm proposed minimize energy consumption servers reduce data center network traffic experimental results show proposed placement algorithm reduce data center energy consumption least compared traditional first come first served fcfs,traffic poweraware genetic algorithm virtual machine placement cloud data centers,"cloud computing plays a significant role in today’s computing services. however, the growing demand drastically increases the energy consumption of data centers. in this paper traffic and power-aware genetic algorithm is proposed to minimize the energy consumption of servers and reduce the data center network traffic. our experimental results show that the proposed placement algorithm can reduce data center energy consumption by at least 38% compared to traditional first come first served (fcfs).",scholar articles traffic poweraware genetic algorithm virtual machine placement cloud data centerss rawas w itani zekri zaartrelated articles,N/A,Google Scholar
17977,17977,wassim itani,paper present pride policydriven web security handheld wireless devices efficient security architecture assuring confidentiality integrity web traffic wireless handheld devices enterprise application servers pride scalable policybased solution capable evolving adapting suit security requirements wide range wireless devices various capabilities resources customizable policybased architecture pride configured provide security services according content sensitivity network data web transaction gives pride considerable performance gains existing bulk encryption protocols ssi pride designed platform independent architecture seamlessly integrated existing application servers wireless mobile client devices,pride policydriven web security handheld wireless devices,11/27/2006,conference ieee globecom,6,Google Scholar
17978,17978,wassim itani,N/A,security communication networks,N/A,N/A,N/A,Google Scholar
17979,17979,wassim itani,recent years number wireless sensor network deployments real life applications increased spectacularly still energy problem remains one major barriers somehow preventing complete exploitation technology sensor nodes typically powered batteries limited lifetime even additional energy harvested environment remains limited resource consumed efficient energy management key requirement wireless sensor network neural network static random access memory implementation clustering based system energyconstrained wsns proposed paper scheme high energy efficiency reducing total amount energy requirement storage transmissions data dissemination process compared digital logic clustering based systems proposed system reduces energy consumption,nnsramclustering based energy efficient system wireless sensor networks,"in recent years, the number of wireless sensor network deployments for real life applications has increased spectacularly. but still the energy problem remains one of the major barriers somehow preventing the complete exploitation of this technology. sensor nodes are typically powered by batteries with a limited lifetime and, even when additional energy can be harvested from the environment, it remains a limited resource to be consumed. efficient energy management is a key requirement for any wireless sensor network. a neural network static random access memory implementation in a clustering based system for energy-constrained wsns is proposed in this paper. the scheme is about high energy efficiency by reducing the total amount of energy requirement in storage and transmissions during the data dissemination process. compared to other digital logic clustering based systems, the proposed system reduces the energy consumption up to 76.99%.",scholar articles nnsramclustering based energy efficient system wireless sensor networksn saleh haidar w itani h shirahamarelated articles,N/A,Google Scholar
17980,17980,wenying ji,paper proposes novel hybrid approach integrates wavelet packet transformation wpt leastsquares support vector machines lssvms enhance accuracy reliability regarding estimation tunnelinduced ground settlement daily basis original timedomain signal measured settlements given time period decomposed series sequences using wpt lssvm models built predict target sequences within high lowfrequency regions predicted sequences reconstructed recover estimated tunnelinduced ground settlement time two indicators mean absolute error mae root mean square error rmse proposed illustrate correspondence individual pairs model predictions actual observations performance analysis realistic tunnel case wuhan china metro system utilized,intelligent approach estimation tunnelinduced ground settlement using wavelet packet support vector machines,3/1/2017,journal journal computing civil engineering,60,Google Scholar
17981,17981,wenying ji,timely reliable assessment disaster impacts highways desired executing evacuations providing emergency services planning relief recovery activities disaster management although social nearrealtime humancentered information increasingly investigated assess disaster impacts communities employment social media assessing disaster impacts highways still less explored due lack systematic reliable approach fill gap research presents social approach assess disaster impacts highways two social indicators namely number impactrelated tweets nit geolocation impactrelated tweets git designed indicate severity location disaster impacts highways respectively disaster impacts highways hurricane harvey,rapid assessment disaster impacts highways using social media,9/1/2020,journal journal management engineering,36,Google Scholar
17982,17982,wenying ji,stochastic discreteevent simulation modeling emerged useful tool facilitating decision making construction owing rigidity inherent distributionbased inputs current simulation models difficulty incorporating new data realtime fusing data subjective judgments accordingly application valuable technique often limited project planning stages expand implementation simulationbased decisionsupport systems execution phase research proposes use bayesian inference markov chain monte carlo numerical approximation approach universal input model updating methodology stochastic simulation models given univariate continuous probability distribution found capable fusing actual performance expert judgment integrating actual performance historical data processing,bayesian inference markov chain monte numerical approach input model updating,1/1/2020,journal journal computing civil engineering,26,Google Scholar
17983,17983,wenying ji,paper proposes bayesian statisticsbased analytical solution markov chain monte carlo mcmc methodbased numerical solution estimate credible interval fraction nonconforming solutions provide accurate reliable interpretable estimation sampling uncertainty used improve functionality automated nonconforming quality management systems reveal inherent mathematical mechanism functions analytical solution stepbystep proof calculation example provided numerical solution specialized metropolishastings algorithm illustrative simulation example provided elaborate stochastic processes method industrial case study pipe fabrication company alberta canada presented demonstrate feasibility applicability proposed credible interval estimation,credible interval estimation fraction nonconforming analytical numerical solutions,11/1/2017,journal automation construction,24,Google Scholar
17984,17984,wenying ji,research aims enhance industrial pipe welding quality management decision support processes operational tactical management level introducing quantitatively driven analytics approach allows simulation models adjusted realtime data measurements approach sources extracts useful information multirelational data located quality management engineering design systems approach implements bayesian fraction nonconforming estimation recalibrate realign models realtime data generated actual quality control systems approach also develops descriptive predictive analytical metrics namely operator quality performance measurements project quality performance forecasts supporting improving decisionmaking processes practical purposes cbased prototype deployed facilitate implementation industrial company edmonton canada prototype system shown generate accurate reliable decision metrics real time manner reduce data interpretation load practitioners doi cp american,simulationbased analytics quality control decision support pipe welding case study,2/21/2018,journal journal computing civil engineering,22,Google Scholar
17985,17985,wenying ji,paper proposes uncertain data clustering approach quantitatively analyze complexity prefabricated construction components integration quality performancebased measures associated engineering design information proposed model constructed three steps measure prefabricated construction product complexity hereafter referred product complexity introducing bayesianbased nonconforming quality performance indicator score type product complexity developing hellinger distancebased distribution similarity measurement cluster products homogeneous complexity groups using agglomerative hierarchical clustering technique illustrative example provided demonstrate proposed approach case study industrial company edmonton canada conducted validate feasibility,complexity analysis approach prefabricated construction products using uncertain data clustering,2018,journal journal construction engineering management,20,Google Scholar
17986,17986,wenying ji,although importance crossproject knowledge transfer cpkt increasingly valued academia industry research integrated cpkt mechanism within projectbased organizations pbos including horizontal transfer vertical transfer still early stage paper aims explore critical factors affect effectiveness horizontal vertical cpkt form cpkt mechanism within pbos first theoretical model hypotheses proposed based literature reviews pilot study carried structural equation modeling sem done examine influencing factors relationships effectiveness knowledge transfer according data collected survey questionnaire developed study results indicated project task context ie temporary nature time urgency plays negative role,integrated framework horizontal vertical crossproject knowledge transfer mechanism within projectbased organizations,9/1/2020,journal journal management engineering,18,Google Scholar
17987,17987,wenying ji,partnership ppp well acknowledged many innovative approach procurement public projects longterm concession periods various uncertain factors lead difficulties implementing concession contracts historical projects proven unexpected changes projects inevitably result adjustment prices private sector subsidies public sector therefore dynamic price subsidy adjustment model desired balance satisfaction involved stakeholders ie public sector private sector general public present study system dynamics model balances tripartite satisfaction ppps established ppp bridge case study conducted demonstrate proposed model applicable function future ppp projects model validation sensitivity analysis model,simulationbased dynamic adjustments prices subsidies transportation ppp projects based satisfaction,12/1/2019,journal transportation,18,Google Scholar
17988,17988,wenying ji,paper aims develop novel datadriven simulation model quantitatively assist decision support systems qualityinduced rework cost estimation control construction product fabrication core model specialized absorbing markov chain stochastically models construction product fabrication process considering qualityinduced rework uncertainty model parameters dynamically updated using realtime quality management cost management information achieve accurate reliable simulation outputs furthermore two types decisionsupport metrics developed support rework cost management processes namely rework cost estimation project planning phase rework cost control project execution phase illustrative example provided demonstrate functionalities model,datadriven simulation model qualityinduced rework cost estimation control using absorbing markov chains,2018,journal journal construction engineering management,18,Google Scholar
17989,17989,wenying ji,paper proposes integrated datadriven approach quantifying comparing pipewelding operator quality performance industrial construction projects using metropolishastings algorithmbased fraction nonconforming estimation ab testing algorithm existing qualitymanagement engineeringdesign data pipe fabrication company alberta canada processed analyzed demonstrate feasibility applicability proposed approach use specialized metropolishastings algorithm operator welding performances quantified bayesian posterior distributions account uncertainty using ab testing algorithm probabilistic differences operatorquality performance distributions computed quantitatively compare quality performance visualized quantitative decision metrics provided practitioners,integrated datadriven approach analyzing pipe welding operatorquality performance,10/1/2019,journal automation construction,16,Google Scholar
17990,17990,wenying ji,disasters highways provide vital routes emergency services relief efforts evacuation activities thus timely reliable assessment disaster impacts highways critical decisionmakers quickly effectively perform relief recovery efforts recently social media increasingly used disaster management obtaining rapid publiccentric assessment disaster impacts due near realtime social informational characteristics although promising employment social media assessing disaster impacts highways still limited due inability extracting accurate highwayrelated data social media overcome limitation systematic approach proposed identify highwayrelated data social media assessing disaster impacts highways case study hurricane harvey houston tx employed,assessing disaster impacts highways using social media case study hurricane harvey,11/9/2020,book construction research congress infrastructure systems sustainability,13,Google Scholar
17991,17991,wenying ji,public sentiment direct publiccentric indicator planning effective actions despite importance systematic reliable modeling public sentiment remains untapped previous studies research aims develop bayesianbased approach quantitative public sentiment modeling capable incorporating inherent uncertainty interviewed dataset study comprises three steps quantifying prior sentiment information new sentiment observations dirichlet distribution multinomial distribution respectively deriving posterior distribution sentiment probabilities incorporating dirichlet distribution multinomial distribution via bayesian inference measuring public sentiment aggregating sampled sets sentiment probabilities applicationbased measure case study hurricane harvey provided demonstrate,bayesianbased approach public sentiment modeling,12/8/2019,conference winter simulation conference wsc,12,Google Scholar
17992,17992,wenying ji,rapid damage assessment essential practitioners make timely informed decisions following disaster research aims provide assessment integrating multisource information comprises hazard characteristic community exposure community vulnerability social media information illustrate reliability proposed strategy supervised learning employed performance highly relies quality information integration detail reference samples prepared using information three recent hurricanes harvey irma michael two supervised learning linear regression support vector trained using reference samples hurricanes harvey irma trained models tested using reference samples hurricane michael demonstrate applicability proposed,rapid damage assessment following natural disasters information integration,11/1/2021,journal natural hazards review,11,Google Scholar
17993,17993,wenying ji,classic critical path method cpm determines total float tf individual activity performing forward pass backward pass analyses comprehensive literature review shown tf crucial attribute scheduled activity plays fundamental part advanced scheduling research research proposes simplified version cpm called pathfloatbased critical path method pfcpm determines tf based identification path float pf instead entailing backward pass analysis classic cpm analytical proof provided stepbystep application procedures generalized pfcpm application examples given based two demonstration projects represented activityonnode aon precedence diagram method pdm networking formats respectively results compared classic cpm crossvalidation newly proposed,formalizing pathfloatbased approach determine interpret total float project scheduling analysis,10/2/2017,journal international journal construction management,11,Google Scholar
17994,17994,wenying ji,disasters maintaining functionality infrastructure systems requires effective efficient stakeholder collaboration aiming understanding stakeholder collaboration robustness response infrastructure interruptions research proposes networkbased approach comprises two steps generating response networks network analysis indicating time evolution stakeholder collaboration robustness measure topological network robustness case study examines stakeholder collaboration protecting transportation infrastructure texas hurricane harvey conducted demonstrate feasibility validity proposed approach case study several social processes identified facilitate decision making future disaster response addition case study implies documentation sharing disaster,robustness stakeholder response networks infrastructure system protection,11/1/2021,journal journal management engineering,9,Google Scholar
17995,17995,wenying ji,social media nearrealtime information source widely used provide timely infrastructurerelated insights following disasters however previous social studies solely focused assessing infrastructure damage leads partial situational assessment lacking main types infrastructure conditions ie functioning restoration bridge research gap present study aims examine use social media systematically sensing infrastructure conditions following disasters efficient topic approach proposed model infrastructure topics incorporating domain knowledge correlation explanation investigate spatiotemporal patterns topic engagement levels systematically sensing infrastructure functioning damage restoration conditions demonstrate,enhancing situational assessment critical infrastructure following disasters using social media,11/1/2021,journal journal management engineering,9,Google Scholar
17996,17996,wenying ji,industrial construction often fasttracked engineering construction phases progressing simultaneously contrast projects detailed engineering information available prior construction fasttracked projects rely subjective experience practitioners derive preliminary resource resulting plans fail reflect true project design datadriven approach predicting module classes preliminary resource requirements historical resource data similar modules proposed approach deploys semisupervised machine learning categorize construction modules microlevel based key design elements extracted low levelofdetail models using historical data approach summarizes resource requirements module class thereby connecting preliminary models historical resource requirements enhancing,intelligent datadriven approach enhancing preliminary resource planning industrial construction,10/1/2021,journal automation construction,8,Google Scholar
17997,17997,wenying ji,construction industry relies heavily use equipment equipment management single project challenging large contractors want achieve longterm success must also manage equipment intraorganizational level vast amounts data collected updated dynamically track equipment status within organization current practices consider data decisionmaking process rather companies often rely single metric equipment utilization evaluating management performance inspired ability social network analysis sna examine interactions relationships objects snabased method investigating equipment movement project sites equipment shops proposed study proposes novel performance metric direct dispatch index ddi adds distance weight,equipment logistics performance measurement using datadriven social network analysis,3/14/2019,journal journal construction engineering management,8,Google Scholar
